0.00,138.89
1.00,238.61
2.00,338.33
3.00,438.05
4.00,537.77
5.00,637.49
6.00,737.21
7.00,836.93
8.00,936.65
9.00,1036.37
10.00,1136.09
11.00,1235.81
12.00,1335.53
13.00,1435.25
14.00,1534.97
15.00,1634.69
16.00,1734.41
17.00,1834.13
18.00,1933.85
19.00,2033.57
20.00,2133.29
21.00,2233.01
22.00,2332.73
23.00,2432.45
24.00,2532.17
25.00,2631.89
26.00,2731.61
27.00,2831.33
28.00,2931.05
29.00,3030.77
30.00,3130.49
31.00,3230.21
32.00,3329.93
33.00,3429.65
34.00,3529.37
35.00,3629.09
36.00,3728.81
37.00,3828.53
38.00,3928.25
39.00,4027.97
40.00,4127.69
41.00,4227.41
42.00,4327.13
43.00,4426.85
44.00,4526.57
45.00,4626.29
46.00,4726.01
47.00,4825.73
48.00,4925.45
49.00,5025.17
50.00,5124.89
51.00,5224.61
52.00,5324.33
53.00,5424.05
54.00,5523.77
55.00,5623.49
56.00,5723.21
57.00,5822.93
58.00,5922.65
59.00,6022.37
60.00,6122.09
61.00,6221.81
62.00,6321.53
63.00,6421.25
64.00,6520.97
65.00,6620.69
66.00,6720.41
67.00,6820.13
68.00,6919.85
69.00,7019.57
70.00,7119.29
71.00,7219.01
72.00,7318.73
73.00,7418.45
74.00,7518.17
75.00,7617.89
76.00,7717.61
77.00,7817.33
78.00,7917.05
79.00,8016.77
80.00,8116.49
81.00,8216.21
82.00,8315.93
83.00,8415.65
84.00,8515.37
85.00,8615.09
86.00,8714.81
87.00,8814.53
88.00,8914.25
89.00,9013.97
90.00,9113.69
91.00,9213.41
92.00,9313.13
93.00,9412.85
94.00,9512.57
95.00,9612.29
96.00,9712.01
97.00,9811.73
98.00,9911.45
99.00,10011.17
0.00,138.89
1.00,238.61
2.00,338.33
3.00,438.05
4.00,537.77
5.00,637.49
6.00,737.21
7.00,836.93
8.00,936.65
9.00,1036.37
10.00,1136.09
11.00,1235.81
12.00,1335.53
13.00,1435.25
14.00,1534.97
15.00,1634.69
16.00,1734.41
17.00,1834.13
18.00,1933.85
19.00,2033.57
20.00,2133.29
21.00,2233.01
22.00,2332.73
23.00,2432.45
24.00,2532.17
25.00,2631.89
26.00,2731.61
27.00,2831.33
28.00,2931.05
29.00,3030.77
30.00,3130.49
31.00,3230.21
32.00,3329.93
33.00,3429.65
34.00,3529.37
35.00,3629.09
36.00,3728.81
37.00,3828.53
38.00,3928.25
39.00,4027.97
40.00,4127.69
41.00,4227.41
42.00,4327.13
43.00,4426.85
44.00,4526.57
45.00,4626.29
46.00,4726.01
47.00,4825.73
48.00,4925.45
49.00,5025.17
50.00,5124.89
51.00,5224.61
52.00,5324.33
53.00,5424.05
54.00,5523.77
55.00,5623.49
56.00,5723.21
57.00,5822.93
58.00,5922.65
59.00,6022.37
60.00,6122.09
61.00,6221.81
62.00,6321.53
63.00,6421.25
64.00,6520.97
65.00,6620.69
66.00,6720.41
67.00,6820.13
68.00,6919.85
69.00,7019.57
70.00,7119.29
71.00,7219.01
72.00,7318.73
73.00,7418.45
74.00,7518.17
75.00,7617.89
76.00,7717.61
77.00,7817.33
78.00,7917.05
79.00,8016.77
80.00,8116.49
81.00,8216.21
82.00,8315.93
83.00,8415.65
84.00,8515.37
85.00,8615.09
86.00,8714.81
87.00,8814.53
88.00,8914.25
89.00,9013.97
90.00,9113.69
91.00,9213.41
92.00,9313.13
93.00,9412.85
94.00,9512.57
95.00,9612.29
96.00,9712.01
97.00,9811.73
98.00,9911.45
99.00,10011.17
